iter	F1	Logloss
3386	0.8624532918	0.2484449134
3387	0.8624594077	0.2484261888
3388	0.8624747977	0.2484098451
3389	0.8625454311	0.2483719255
3390	0.8625120981	0.2483521132
3391	0.8625563877	0.2483280975
3392	0.862634822	0.2482964978
3393	0.8625842147	0.2482769795
3394	0.8625627073	0.2482625171
3395	0.8625336058	0.2482265964
3396	0.8625654591	0.2481961431
3397	0.862565255	0.2481735971
3398	0.8626540223	0.2481525208
3399	0.8626921836	0.2481302394
3400	0.8627364551	0.2481226555
3401	0.8627545837	0.2480979636
3402	0.8627855722	0.2480752706
3403	0.8628058122	0.2480603379
3404	0.8628427051	0.2480493148
3405	0.862798011	0.2480202431
3406	0.8628378524	0.2479861448
3407	0.8628502927	0.2479608945
3408	0.8628260542	0.2479362908
3409	0.8628492476	0.2479091886
3410	0.862916492	0.247887642
3411	0.8629280642	0.2478617743
3412	0.8629278466	0.247842697
3413	0.8629874876	0.2478247072
3414	0.8630243745	0.2478115088
3415	0.8630045687	0.2477846123
3416	0.8630747319	0.2477500143
3417	0.8630962298	0.2477279093
3418	0.8631636651	0.247705716
3419	0.8631255341	0.2476927234
3420	0.8631560844	0.2476815239
3421	0.8631040358	0.2476618292
3422	0.8631316443	0.2476495127
3423	0.8631607234	0.247624762
3424	0.8632296274	0.2475842262
3425	0.863237436	0.2475605044
3426	0.8631870878	0.2475458657
3427	0.8631240628	0.2475201744
3428	0.8631470324	0.2474879574
3429	0.8631592525	0.2474638535
3430	0.8631778092	0.2474480977
3431	0.8631853898	0.2474182324
3432	0.8632249882	0.2473898073
3433	0.8632486442	0.2473538278
3434	0.8633224223	0.2473201117
3435	0.8633944984	0.2473081479
3436	0.8634284516	0.2472802226
3437	0.8633839836	0.2472616155
3438	0.8633624837	0.2472448603
3439	0.8633666559	0.2472267236
3440	0.8634140574	0.2472091159
3441	0.8634633989	0.247189774
3442	0.8635093301	0.2471641121
3443	0.8635134917	0.2471471512
3444	0.8635457364	0.2471321009
3445	0.8636268372	0.2470937698
3446	0.8636177988	0.2470596715
3447	0.8636515085	0.2470431809
3448	0.8636163329	0.2470298649
3449	0.8636158459	0.2470160786
3450	0.8637326025	0.2469936796
3451	0.8637113546	0.2469747198
3452	0.8637250318	0.2469604044
3453	0.863758988	0.246932773
3454	0.8637479916	0.246894677
3455	0.8637020716	0.2468764815
3456	0.8636637218	0.2468545234
3457	0.8637326025	0.2468334765
3458	0.8638183313	0.2468094608
3459	0.8637523845	0.2467830346
3460	0.8637904816	0.2467659267
3461	0.8638393217	0.2467417934
3462	0.8639726624	0.2466994351
3463	0.8640342158	0.246672862
3464	0.8639485025	0.2466604573
3465	0.8639871037	0.2466382052
3466	0.8639868463	0.2466170408
3467	0.8640234696	0.2466025196
3468	0.8640432414	0.2465641885
3469	0.8640822598	0.2465434208
3470	0.8641228428	0.246525387
3471	0.8641568029	0.2465058834
3472	0.8641565391	0.2464854979
3473	0.8641638372	0.2464636133
3474	0.8642271137	0.2464389067
3475	0.8642024392	0.2464173895
3476	0.8642619992	0.2463846435
3477	0.8642478028	0.2463691523
3478	0.8641975309	0.2463555277
3479	0.8642312238	0.2463396837
3480	0.8642138456	0.2463183576
3481	0.8642814934	0.2462895064
3482	0.8643149136	0.2462751175
3483	0.8643288425	0.246255658
3484	0.8644025914	0.2462034083
3485	0.8643901181	0.2461880199
3486	0.8643964911	0.2461533044
3487	0.8644679594	0.2461253791
3488	0.864503376	0.2461067867
3489	0.8645300615	0.2460875917
3490	0.8645756676	0.2460647224
3491	0.864601518	0.2460471735
3492	0.8645036528	0.2460254653
3493	0.8644850777	0.24600167
3494	0.8645524473	0.245968336
3495	0.8645829417	0.2459458488
3496	0.8645457915	0.2459268596
3497	0.864599783	0.2459024764
3498	0.8646009571	0.2458858829
3499	0.864590495	0.2458669084
3500	0.8645983284	0.2458510938
3501	0.8645713027	0.2458358819
3502	0.8645965936	0.2458063105
3503	0.8646029725	0.2457811189
3504	0.8647513468	0.2457465209
3505	0.8647022806	0.2457078076
3506	0.8647649943	0.2456884069
3507	0.8648567362	0.2456618926
3508	0.8648660261	0.245643212
3509	0.8648828641	0.2456208571
3510	0.8648602197	0.2456113919
3511	0.8648880916	0.245591947
3512	0.8649615434	0.2455720613
3513	0.8650181537	0.2455543508
3514	0.8649217697	0.2455407702
3515	0.8648805431	0.2455190914
3516	0.8649185752	0.2455055844
3517	0.8649203186	0.2454920479
3518	0.8649261227	0.2454734703
3519	0.8649984155	0.2454578909
3520	0.8649830275	0.2454437078
3521	0.8649661892	0.2454256886
3522	0.8649554471	0.245401908
3523	0.8649812825	0.2453913699
3524	0.8649510949	0.2453562428
3525	0.8649719911	0.2453413836
3526	0.8650053706	0.2453160303
3527	0.8650175616	0.2452982463
3528	0.8650558799	0.2452701888
3529	0.8650587787	0.2452549768
3530	0.8650283026	0.2452338418
3531	0.8650309055	0.2452175422
3532	0.8650216148	0.2452040205
3533	0.8650378564	0.2451854281
3534	0.8649963486	0.2451608979
3535	0.8650070879	0.2451531523
3536	0.8650012888	0.2451373672
3537	0.8650349575	0.2451161587
3538	0.8651342107	0.2451004323
3539	0.8651420532	0.2450834126
3540	0.8651205748	0.2450733154
3541	0.8651435015	0.2450389232
3542	0.8652210336	0.245020125
3543	0.8652120444	0.2449892602
3544	0.8652375634	0.2449546916
3545	0.8652909559	0.2449353203
3546	0.8653295744	0.24490472
3547	0.8653754249	0.2448898755
3548	0.8653879199	0.244877853
3549	0.865415803	0.2448596133
3550	0.8654337694	0.2448341425
3551	0.8654892253	0.244810891
3552	0.8655652146	0.244784068
3553	0.8656064088	0.244768327
3554	0.8656020791	0.2447450902
3555	0.865522574	0.2447207658
3556	0.8655762705	0.2447020264
3557	0.8655579958	0.2446784222
3558	0.8655422929	0.2446562143
3559	0.8655240182	0.2446393415
3560	0.8655483843	0.2446263048
3561	0.8654946896	0.2446147966
3562	0.8656336576	0.2445713801
3563	0.8656072157	0.2445542428
3564	0.8656336576	0.2445391631
3565	0.8656107383	0.2445041536
3566	0.8656633072	0.2444898529
3567	0.8656572165	0.2444796382
3568	0.8656847848	0.2444644409
3569	0.865698408	0.2444363833
3570	0.8656525684	0.2444167915
3571	0.8656830214	0.2443845305
3572	0.8656769309	0.2443760794
3573	0.8657166788	0.2443611908
3574	0.8656998502	0.2443457437
3575	0.8657184431	0.2443412022
3576	0.8657549839	0.2443174069
3577	0.8656887906	0.2442964041
3578	0.8657671637	0.2442798841
3579	0.8658083498	0.2442711831
3580	0.8658051423	0.2442507095
3581	0.8658126725	0.2442357768
3582	0.8657987276	0.244221579
3583	0.8658088137	0.2441983716
3584	0.8658642645	0.2441802348
3585	0.8658552953	0.2441652581
3586	0.8659225975	0.2441367302
3587	0.8659791601	0.2441245459
3588	0.8659991947	0.2441094662
3589	0.8660615072	0.2440811882
3590	0.866054317	0.2440621402
3591	0.8659959845	0.2440515286
3592	0.8660128087	0.2440429158
3593	0.8660264222	0.2440221482
3594	0.86607047	0.2440058781
3595	0.8660962544	0.2439905192
3596	0.8660916054	0.2439737787
3597	0.8661130763	0.2439470586
3598	0.8661205999	0.2439382694
3599	0.8661431692	0.2439228223
3600	0.8661550021	0.2439118139
3601	0.8661550021	0.2438967342
3602	0.8661793435	0.2438759225
3603	0.8661779071	0.2438587411
3604	0.8662136631	0.2438332997
3605	0.8661252489	0.2438152952
3606	0.8660654858	0.2437949392
3607	0.8660561883	0.2437888838
3608	0.8660762211	0.2437586951
3609	0.8661649777	0.2437167042
3610	0.8661664144	0.2436999343
3611	0.8661807017	0.2436748016
3612	0.8662236441	0.2436609124
3613	0.8662386877	0.2436329577
3614	0.8662920202	0.2436161584
3615	0.8663392641	0.2435903202
3616	0.8663467835	0.2435751817
3617	0.8663789865	0.2435588969
3618	0.8663804208	0.2435410835
3619	0.8663843309	0.2435114239
3620	0.86639185	0.2434911413
3621	0.8664058013	0.2434698446
3622	0.8664637779	0.2434511787
3623	0.8664805969	0.2434114807
3624	0.866523536	0.2433847312
3625	0.8665532472	0.2433613621
3626	0.8665532472	0.2433450479
3627	0.8665793654	0.2433212379
3628	0.8665836616	0.2433051147
3629	0.8666144302	0.2432796145
3630	0.8666620154	0.2432683415
3631	0.8667002984	0.2432515569
3632	0.8667096012	0.2432388582
3633	0.8667811527	0.2432259538
3634	0.8667961749	0.2432137989
3635	0.8668448222	0.2431973083
3636	0.866841964	0.2431847566
3637	0.8668330248	0.2431628279
3638	0.8668498385	0.2431467194
3639	0.8668251507	0.2431292294
3640	0.8668176403	0.243107139
3641	0.8668315955	0.2430851221
3642	0.8668716694	0.2430562414
3643	0.8669739787	0.2430347684
3644	0.8669725509	0.2430237893
3645	0.8669986691	0.2430127955
3646	0.8669510854	0.2429936888
3647	0.8669035021	0.2429764633
3648	0.8669721817	0.2429469212
3649	0.8669871967	0.2429208772
3650	0.8669610805	0.2429089134
3651	0.8669746677	0.2428843392
3652	0.8669961312	0.2428704941
3653	0.8670111446	0.2428527395
3654	0.8670705076	0.2428361607
3655	0.8670933957	0.2427888787
3656	0.8671316665	0.2427740783
3657	0.8671574045	0.2427265465
3658	0.8671634824	0.2427123928
3659	0.8671774401	0.2426911255
3660	0.8671574045	0.242671078
3661	0.8671691837	0.2426527502
3662	0.8672181806	0.2426232376
3663	0.8672439137	0.242605821
3664	0.8672647087	0.2425781162
3665	0.8672497049	0.2425522485
3666	0.8673752435	0.2425121684
3667	0.8673738203	0.2425028061
3668	0.8673645129	0.2424904013
3669	0.8673738203	0.242473117
3670	0.8674570815	0.2424559944
3671	0.867547182	0.2424336395
3672	0.8674714309	0.2424188097
3673	0.8675605058	0.2423989533
3674	0.8676319898	0.2423778771
3675	0.8676151849	0.2423395312
3676	0.8676577094	0.2423187048
3677	0.8676151849	0.2422894127
3678	0.8676105302	0.2422754794
3679	0.8676226804	0.2422655733
3680	0.8676431139	0.2422385445
3681	0.8676305695	0.2422321364
3682	0.8676674142	0.2422041964
3683	0.8677127759	0.2421883525
3684	0.8677449639	0.2421702598
3685	0.8678221035	0.2421413792
3686	0.8678714924	0.2421226545
3687	0.8678640016	0.2420985065
3688	0.8678222895	0.2420729769
3689	0.8677846444	0.2420457717
3690	0.8678569129	0.2420216531
3691	0.867832618	0.2420114236
3692	0.8678354542	0.2419909353
3693	0.8678722982	0.2419741801
3694	0.8678994265	0.2419548087
3695	0.8679554988	0.2419324979
3696	0.8680133885	0.2419180943
3697	0.8680216933	0.241898429
3698	0.8680581259	0.2418717971
3699	0.8680077245	0.2418493393
3700	0.8680520539	0.2418333043
3701	0.8681402971	0.241800323
3702	0.8681613388	0.2417894616
3703	0.8681356405	0.2417701049
3704	0.8681313966	0.2417548342
3705	0.8681911076	0.241722338
3706	0.8681328112	0.2417052741
3707	0.86814071	0.2416802736
3708	0.8681585102	0.2416468956
3709	0.8682667811	0.24160708
3710	0.8682900665	0.2415889285
3711	0.8683353803	0.2415690574
3712	0.8683555708	0.2415559913
3713	0.8683695413	0.2415392362
3714	0.8684688936	0.2415078716
3715	0.8684847022	0.2414904845
3716	0.8684935915	0.2414785501
3717	0.8684958543	0.2414519182
3718	0.8684814553	0.2414381319
3719	0.8685229479	0.2413946419
3720	0.8685630316	0.2413729483
3721	0.8685415795	0.2413574865
3722	0.8685830741	0.2413251226
3723	0.8686055055	0.2413046048
3724	0.8685933704	0.2412933759
3725	0.8685998681	0.241273255
3726	0.8686623835	0.2412588955
3727	0.8686437497	0.2412460499
3728	0.8686498169	0.2412296328
3729	0.8686721335	0.2412077775
3730	0.8686954283	0.2411783384
3731	0.8687607596	0.2411578206
3732	0.8688293371	0.2411393752
3733	0.8688470964	0.241090697
3734	0.8688596679	0.2410689006
3735	0.8689189189	0.2410301138
3736	0.8689161072	0.2410077295
3737	0.8689170711	0.240991959
3738	0.8689422943	0.2409652095
3739	0.8690141072	0.2409243798
3740	0.8690108523	0.2409131362
3741	0.8689805307	0.2408873126
3742	0.8689581211	0.2408706457
3743	0.8690294906	0.2408555366
3744	0.8691241522	0.24083618
3745	0.8691554212	0.2408229522
3746	0.8691008525	0.2408090336
3747	0.8691069159	0.2407805792
3748	0.8691032109	0.2407678952
3749	0.8691232529	0.2407488472
3750	0.8690933852	0.2407291085
3751	0.8691348757	0.2406993019
3752	0.8692570411	0.2406880289
3753	0.8692416574	0.2406761827
3754	0.8692192619	0.2406610883
3755	0.8692374508	0.2406455383
3756	0.8693269855	0.2406210082
3757	0.8693358495	0.2405963016
3758	0.8693400525	0.2405794876
3759	0.8693806221	0.24056188
3760	0.8693507747	0.240549005
3761	0.8693978642	0.2405181549
3762	0.8693764206	0.24050187
3763	0.8693964639	0.2404873194
3764	0.8694193078	0.2404738712
3765	0.8694230295	0.2404491353
3766	0.86942069	0.2404281619
3767	0.8694575206	0.2404110687
3768	0.869470106	0.24039521
3769	0.8694589204	0.2403740456
3770	0.8695102076	0.240357746
3771	0.8694943516	0.2403278954
3772	0.8695624203	0.2403078479
3773	0.8695717441	0.2402788791
3774	0.8695428397	0.2402564066
3775	0.8695558939	0.2402411065
3776	0.8695927219	0.2402231461
3777	0.8696216239	0.2402030399
3778	0.8695959856	0.2401741592
3779	0.8696906177	0.2401601378
3780	0.869728843	0.2401320067
3781	0.8697903822	0.2401104161
3782	0.8697759194	0.2400954393
3783	0.869821597	0.2400820498
3784	0.8697996794	0.2400666762
3785	0.8697740492	0.240043072
3786	0.8698155385	0.2400108256
3787	0.8698090046	0.2399971863
3788	0.8697982836	0.239979755
3789	0.8698598193	0.2399661892
3790	0.8698961678	0.2399491401
3791	0.8698574698	0.2399228609
3792	0.8698984788	0.2399008881
3793	0.8699124674	0.2398845739
3794	0.8699199194	0.2398599114
3795	0.8699064098	0.2398349256
3796	0.8699348227	0.2398181116
3797	0.8699884225	0.2397950218
3798	0.8700378426	0.2397664939
3799	0.870088173	0.2397432277
3800	0.8700700035	0.2397144353
3801	0.8700285157	0.2397030888
3802	0.8700601916	0.2396862013
3803	0.8700709113	0.2396705926
3804	0.8701002857	0.2396536757
3805	0.8701459498	0.2396390811
3806	0.8701772065	0.2396233547
3807	0.8702666488	0.2396076724
3808	0.8702839164	0.2395874927
3809	0.8702773684	0.2395609196
3810	0.8703235212	0.2395424742
3811	0.8703724547	0.2395309513
3812	0.8703091247	0.2395127852
3813	0.8703151801	0.2394973969
3814	0.8703897259	0.2394821996
3815	0.8704046137	0.2394660618
3816	0.8704456045	0.239446955
3817	0.8704838165	0.2394273044
3818	0.8705104223	0.2394035091
3819	0.8705695711	0.2393614007
3820	0.8705644016	0.2393371057
3821	0.8706029881	0.2393107236
3822	0.87060387	0.2392958644
3823	0.8706132007	0.2392781686
3824	0.8706010964	0.239265367
3825	0.8705782741	0.2392424095
3826	0.8705964311	0.2392307544
3827	0.8706299702	0.2392057833
3828	0.8706439668	0.2391921586
3829	0.8707030978	0.2391769908
3830	0.870689609	0.2391560468
3831	0.8707413004	0.2391111018
3832	0.8707795026	0.2390882471
3833	0.8707957584	0.2390718888
3834	0.8708306766	0.2390555745
3835	0.8708372405	0.2390285899
3836	0.8708498553	0.2390166555
3837	0.8708600578	0.2390039421
3838	0.8708223707	0.2389787359
3839	0.8708927232	0.2389653317
3840	0.8709127737	0.2389507959
3841	0.8709011891	0.2389387145
3842	0.8709086232	0.2389039401
3843	0.8709369742	0.2388899628
3844	0.8709034401	0.2388774846
3845	0.8709644578	0.2388572167
3846	0.8709350737	0.2388423281
3847	0.8709606554	0.2388306877
3848	0.8709546059	0.2388080241
3849	0.8710049026	0.2387789083
3850	0.8710263348	0.23875307
3851	0.8711324465	0.2387295099
3852	0.8710705809	0.2387189424
3853	0.8711087774	0.2387059497
3854	0.8711590701	0.2386852556
3855	0.8711538771	0.2386702788
3856	0.8711511158	0.2386532885
3857	0.8711887835	0.2386368273
3858	0.8711566383	0.238609049
3859	0.8711734011	0.238593837
3860	0.8711706402	0.2385801977
3861	0.8712632594	0.2385510966
3862	0.8712860679	0.2385301673
3863	0.8713121648	0.2385140441
3864	0.8713652045	0.238497333
3865	0.8713805868	0.2384744784
3866	0.8714281122	0.2384469499
3867	0.8714490044	0.2384180546
3868	0.8714144147	0.23840637
3869	0.8714600217	0.2383916137
3870	0.8714624726	0.2383686856
3871	0.8715113725	0.2383508281
3872	0.8715086193	0.2383421859
3873	0.8715031125	0.238321433
3874	0.8715086193	0.2382945219
3875	0.871505866	0.2382727842
3876	0.8715388448	0.2382608645
3877	0.8715415973	0.2382529426
3878	0.8715649407	0.2382380981
3879	0.8715314234	0.2382157872
3880	0.8714979054	0.2382053373
3881	0.8715187941	0.2381807042
3882	0.8715135868	0.2381446806
3883	0.8715127491	0.2381318643
3884	0.8715619426	0.2381056292
3885	0.8715545224	0.2380934744
3886	0.8715424335	0.2380799527
3887	0.8715014972	0.2380611839
3888	0.8715149632	0.2380405339
3889	0.8715806163	0.2380206922
3890	0.871638849	0.2380042751
3891	0.8716495618	0.2379907387
3892	0.8716481868	0.2379730135
3893	0.8717152131	0.2379575811
3894	0.871695991	0.2379270102
3895	0.8717067031	0.2379080945
3896	0.8717132925	0.2378958808
3897	0.8717468037	0.2378756276
3898	0.8717709756	0.2378406475
3899	0.8718327737	0.2378277137
3900	0.8718561207	0.2378094006
3901	0.8718440362	0.2377946149
3902	0.8718890751	0.2377797557
3903	0.8718975952	0.2377512572
3904	0.8719231346	0.2377357072
3905	0.8718948507	0.2377132347
3906	0.8719297306	0.2376832517
3907	0.8719289131	0.2376614553
3908	0.8719442957	0.2376470664
3909	0.8719698349	0.2376277098
3910	0.872012683	0.2376114837
3911	0.8720602019	0.2375867918
3912	0.872070914	0.2375638637
3913	0.8721011194	0.2375558535
3914	0.8720950784	0.2375330136
3915	0.8721132011	0.2375215054
3916	0.8721434042	0.2374971369
3917	0.8721802095	0.2374807639
3918	0.8721359941	0.237460349
3919	0.872190921	0.2374428737
3920	0.8722104102	0.2374052039
3921	0.8722219247	0.2373853181
3922	0.8722332011	0.2373671814
3923	0.8722211214	0.237350632
3924	0.8722271612	0.2373401967
3925	0.8722581613	0.237316372
3926	0.8722708067	0.2372972359
3927	0.8722575947	0.2372786729
3928	0.8722729755	0.2372577877
3929	0.8723045371	0.2372283779
3930	0.8723306274	0.2372092565
3931	0.8723534137	0.2371889445
3932	0.8724030842	0.2371566687
3933	0.8724198307	0.2371391052
3934	0.872502771	0.2371167943
3935	0.8725255543	0.2370912941
3936	0.8725241892	0.2370790805
3937	0.8725645048	0.2370624576
3938	0.8725611976	0.237036487
3939	0.8725999379	0.2370169393
3940	0.8727037142	0.2369913215
3941	0.872680934	0.2369627201
3942	0.8727070238	0.2369542544
3943	0.8726984586	0.2369387779
3944	0.8727157856	0.2369174077
3945	0.872671589	0.2368953614
3946	0.8726575718	0.2368789883
3947	0.8726174669	0.2368623948
3948	0.8726468636	0.2368512835
3949	0.8726509546	0.2368214034
3950	0.872660299	0.2368099393
3951	0.8727192907	0.2367628044
3952	0.8727280514	0.2367370102
3953	0.872749466	0.2367221363
3954	0.8728392088	0.2367092025
3955	0.8728285018	0.236696254
3956	0.8728518657	0.2366762653
3957	0.8729007286	0.2366589516
3958	0.8729355711	0.2366395803
3959	0.8729489987	0.2366190919
3960	0.8729336188	0.2366038947
3961	0.8729523116	0.2365847144
3962	0.8729375234	0.2365664748
3963	0.873031338	0.2365293635
3964	0.8730406852	0.2365087576
3965	0.8730453589	0.2364980725
3966	0.873092262	0.236486726
3967	0.8730494366	0.2364727046
3968	0.8730897081	0.2364526278
3969	0.8731204668	0.2364345939
3970	0.8730340567	0.236415928
3971	0.8730488405	0.2364028619
3972	0.873096338	0.2363752012
3973	0.8731084025	0.2363633403
3974	0.8730609055	0.2363475257
3975	0.873153184	0.2363285806
3976	0.8732047556	0.2363092681
3977	0.8732314446	0.2362888385
3978	0.8732495396	0.2362731416
3979	0.8732602458	0.2362407629
3980	0.87327427	0.2362256097
3981	0.8733091018	0.236210971
3982	0.8732836196	0.2362004182
3983	0.8732795495	0.2361841186
3984	0.8732956827	0.2361687156
3985	0.8733519263	0.2361537241
3986	0.8733606689	0.2361400701
3987	0.8733520674	0.2361112042
3988	0.8733968526	0.2360946695
3989	0.873409659	0.2360826175
3990	0.8733896046	0.2360583666
3991	0.8733975989	0.2360385249
3992	0.8734551877	0.2360227839
3993	0.8734913643	0.2360075278
3994	0.8734826265	0.2359908902
3995	0.8734571536	0.2359778241
3996	0.873417044	0.2359584234
3997	0.8734873016	0.23594474
3998	0.8734557989	0.2359182551
3999	0.8735267986	0.2358903885
